Subject ID	Accession	Description	Oligo 1 (FOR)	Oligo 2(REV)	Oligo 1(E-val)	Oligo 1(Query Percent)	Oligo 1(Start Location)	Oligo 1(End Location	Oligo 2(E-val)	Oligo 2(Query Percent)	Oligo 2(Start Location	Oligo 2(End Location
34574	AB661414	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.7.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
62773	AY576576	Hepatitis C virus isolate patient 8 clone 12 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62772	AY576575	Hepatitis C virus isolate patient 8 clone 11 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	332	346
62771	AY576574	Hepatitis C virus isolate patient 8 clone 10 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62770	AY576573	Hepatitis C virus isolate patient 8 clone 9 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
220090	KJ439774	Hepatitis C virus isolate QC82, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
62776	AY576579	Hepatitis C virus isolate patient 7 clone 2 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62775	AY576578	Hepatitis C virus isolate patient 7 clone 1 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	13	21	9.02E+00	71.43	331	345
62774	AY576577	Hepatitis C virus isolate patient 8 clone 13 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	332	346
62779	AY576582	Hepatitis C virus isolate patient 7 clone 5 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
62778	AY576581	Hepatitis C virus isolate patient 7 clone 4 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
66586	DQ155495	Hepatitis C virus strain D84 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
1986	HPCCORE11	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
5947	AB154190	Hepatitis C virus subtype 1b gene for polyprotein, partial cds, isolate: No. 15.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
5944	AB154187	Hepatitis C virus subtype 1b gene for polyprotein, partial cds, isolate: No. 12.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	6	15	1.67E+04	47.37	2482	2490
5948	AB154191	Hepatitis C virus subtype 1b gene for polyprotein, partial cds, isolate: No. 16.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	6	15	9.02E+00	71.43	341	355
1982	HPCCORE06	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	1.41E+02	90.48	346	366
1983	HPCCORE07	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
1980	HPCCORE03	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	3.52E+01	94.12	25	41	4.02E+03	57.89	401	412
223916	KM102765	Hepatitis C virus isolate Patient F polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
223919	KM102768	Hepatitis C virus isolate Patient J polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	13	22	1.76E+02	59.09	368	380
223918	KM102767	Hepatitis C virus isolate Patient H polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.76E+02	59.09	373	385
223526	EU255940	Hepatitis C virus subtype 1a isolate HCV-1a/US/BID-V433/2006, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	914	922	1.67E+04	47.37	1498	1506
1989	HPCE2NS11	Hepatitis C virus gene for core, env, and part of E2/NS1, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	370	384
33704	DQ278893	Hepatitis C virus subtype 6k isolate KM41, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	19	28	1.13E+01	68.18	373	387
18269	X84079	Hepatitis C virus RNA for core, envelope1 and envelope2.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	8.59E+03	52.94	4	12	1.09E+04	59.09	349	362
33706	DQ278891	Hepatitis C virus subtype 6k isolate KM45, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.13E+01	68.18	372	386
33707	DQ071885	Hepatitis C virus subtype 1b polyprotein mRNA, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
33700	DQ835769	Hepatitis C virus subtype 6j isolate Th553, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
33701	DQ835770	Hepatitis C virus subtype 6i isolate Th602, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
39919	AF207766	Hepatitis C virus subtype 1b strain MD25, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	6	15	1.67E+04	47.37	2482	2490
251897	JQ717256	Hepatitis C virus subtype 3a isolate RASILBS5, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	27	43	1.89E-01	94.74	396	414
33709	EF621489	Hepatitis C virus subtype 1a strain HC-TN, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
68685	DQ430817	Hepatitis C virus isolate TN9-23FL polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6171	6179	4.02E+03	57.89	7803	7814
68684	DQ430816	Hepatitis C virus isolate TN9-0del polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	4144	4152	4.02E+03	57.89	5776	5787
68686	DQ430818	Hepatitis C virus isolate TN9-23del polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	4149	4157	4.02E+03	57.89	5781	5792
54162	EU408328	Hepatitis C virus isolate QC245 polyprotein precursor, gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	1.89E-01	94.74	393	411
68683	DQ430815	Hepatitis C virus isolate TN9-0FL polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6166	6174	4.02E+03	57.89	7798	7809
109937	HM777358	Hepatitis C virus isolate C1799 genotype 2j polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	2.17E+03	58.82	6158	6167	2.75E+03	50	8455	8465
280931	KM504116	Hepatitis C virus isolate QC189, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.76E+02	63.64	371	385
6887	AB049087	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT050.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
39430	EU857431	Hepatitis C virus subtype 1b isolate Whu, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	18	27	1.89E-01	94.74	396	414
50234	AY587016	Hepatitis C virus polyprotein mRNA, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	17	26	1.89E-01	94.74	395	413
33689	AY878650	Hepatitis C virus subtype 6k isolate KM45, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	1	10	1.13E+01	68.18	356	370
6888	AB049088	Hepatitis C virus genomic RNA, complete genome, isolate: HCVT094.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
6889	AB049089	Hepatitis C virus gene for polyprotein, complete cds, isolate: HCVT109.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	4	12	9.02E+00	71.43	322	336
88311	AF054257	Hepatitis C virus HC-J4, pCV-J4L8 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	3619	3628	1.67E+04	68.42	6614	6628
62755	AY576549	Hepatitis C virus isolate patient 2 clone 3 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	13	21	9.02E+00	71.43	331	345
62798	AY576601	Hepatitis C virus isolate patient 6 clone 6 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	2.20E+03	66.67	331	345
62754	AY576548	Hepatitis C virus isolate patient 2 clone 2 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	5	21	9.02E+00	71.43	331	345
135179	HPCSTRUCTA	Hepatitis C virus core and envelope proteins gene, 5' end of cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	3.52E+01	94.12	4	20	9.02E+00	71.43	330	344
144443	JF735115	Hepatitis C virus isolate QC283, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.76E+02	59.09	372	384
75277	EF420128	Hepatitis C virus strain R30 polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	1.89E-01	94.74	368	386
3998	HPCRNA	Hepatitis C virus RNA, complete genome sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
88310	AF054255	Hepatitis C virus HC-J4, pCV-J4L6 polyprotein gene, partial cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	3619	3628	1.67E+04	68.42	6614	6628
227340	KM043279	Hepatitis C virus strain 110069TF1.UC2 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
227341	KM043280	Hepatitis C virus strain 9055TF.UC1 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
227342	KM043281	Hepatitis C virus strain 9055TF.UC2 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
63770	AY746915	Hepatitis C virus clone #27-7 nonfuncitonal polyprotein mRNA, partial sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	67	75	4.02E+03	52.63	318	327
192004	KC248195	Hepatitis C virus isolate 160526, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
227346	KM043285	Hepatitis C virus strain 10051TF.UC1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
20714	FN666429	Hepatitis C virus partial gene for polyprotein, genomic RNA, subtype 2q, isolate 852.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	8.58E+03	47.37	5429	5437	8.69E+03	47.62	6650	6659
220094	KJ439778	Hepatitis C virus isolate QC196, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
20720	FN666428	Hepatitis C virus gene for polyprotein, genomic RNA, subtype 2q, isolate 963.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	8.58E+03	47.37	6885	6893	1.67E+04	52.63	7845	7855
195000	KC197240	Hepatitis C virus isolate PTR7904 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	2.17E+03	58.82	5584	5593	9.68E+02	63.16	7801	7813
33357	AY232749	Hepatitis C virus clone MD2b10-2 polyprotein mRNA, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	64.71	6201	6211	4.02E+03	57.89	7835	7846
85926	AF356827	Hepatitis C virus subtype 1b isolate HCV-S1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	2.28E+00	76.19	352	367
251898	JQ717257	Hepatitis C virus subtype 3a isolate ILBSRAS6, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
222884	KJ470623	Hepatitis C virus isolate HK26, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	2.20E+03	66.67	351	365
222885	KJ470624	Hepatitis C virus isolate HK38, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	17	26	2.20E+03	66.67	352	366
222886	KJ470625	Hepatitis C virus isolate HK43, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	33	41	1.67E+04	47.37	1874	1882
4274	AY344020	Hepatitis C virus isolate UT-S8 5' UTR.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	1	10	2.20E+03	66.67	333	347
222880	KJ470619	Hepatitis C virus isolate NE274, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	8.91E+00	89.47	7	24	1.41E+02	90.48	346	366
222881	KJ470620	Hepatitis C virus isolate HKP7, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	17	26	1.13E+01	81.82	375	393
222882	KJ470621	Hepatitis C virus isolate HKP16, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	8.59E+03	52.94	33	41	2.20E+03	66.67	352	366
189261	JX227966	Hepatitis C virus subtype 2c isolate HCV-2c/GB/BID-G1294, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	6296	6304	1.67E+04	52.63	7930	7940
90476	GU570704	Hepatitis C virus isolate HC295 polyprotein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	3.52E+01	94.12	1	17	1.89E-01	94.74	371	389
96284	AY651061	Hepatitis C virus isolate Khaja1, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
113229	GU451224	Hepatitis C virus subtype 1b isolate S4 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
113228	GU451223	Hepatitis C virus subtype 1b isolate S3 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
251896	JQ717255	Hepatitis C virus subtype 3a isolate RASILBS4, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	1.45E-01	100	25	41	1.89E-01	94.74	394	412
22346	AB442220	Hepatitis C virus subtype 1b genomic RNA, complete genome, clone: KAH5.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
22347	AB442222	Hepatitis C virus subtype 1b genomic RNA, complete genome, clone: 1B-5.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
113223	GU451218	Hepatitis C virus subtype 1b isolate H1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	2.20E+03	66.67	353	367
22345	AB442219	Hepatitis C virus subtype 1b genomic RNA, complete genome, clone: 1B-4.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
113225	GU451220	Hepatitis C virus subtype 1b isolate H4 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	2.20E+03	66.67	353	367
113224	GU451219	Hepatitis C virus subtype 1b isolate H3 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	2.20E+03	66.67	353	367
113227	GU451222	Hepatitis C virus subtype 1b isolate S2 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
113226	GU451221	Hepatitis C virus subtype 1b isolate S1 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
34543	AB661383	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.16.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34541	AB661381	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.12.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34540	AB661380	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.11.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
66588	DQ155497	Hepatitis C virus strain D86 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	1.89E-01	94.74	369	387
66589	DQ155498	Hepatitis C virus strain D87 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
34545	AB661385	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.19.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
34544	AB661384	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.17.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
123930	LC011929	Hepatitis C virus subtype 1b genomic RNA, complete genome, strain: TPF1, collection_date: 2012-10-08.	FOR_HCV-3a(+)7	REV_HCV-3a(-)345	2.17E+03	52.63	18	27	9.02E+00	71.43	353	367
66585	DQ155494	Hepatitis C virus strain D83 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	1.89E-01	94.74	368	386
34549	AB661389	Hepatitis C virus subtype 2b gene for polyprotein, complete cds, isolated from patient No.39.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	8.59E+03	52.94	5899	5907	4.02E+03	57.89	7531	7542
66587	DQ155496	Hepatitis C virus strain D85 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.76E+02	59.09	347	359
66580	DQ155489	Hepatitis C virus strain D77 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	9.02E+00	71.43	325	339
66581	DQ155490	Hepatitis C virus strain D78 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	2.33E+02	68.42	376	389
66582	DQ155491	Hepatitis C virus strain D79 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.76E+02	59.09	345	357
66583	DQ155492	Hepatitis C virus strain D81 core protein gene, partial cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)345	5.50E+02	82.35	1	15	2.20E+03	52.38	329	339
100118	AF511950	Hepatitis C virus isolate XF224 polyprotein-like gene, complete sequence.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	5.50E+02	82.35	1	15	1.09E+04	59.09	353	366
100117	AF511949	Hepatitis C virus isolate XF223 polyprotein-like gene, complete sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
100116	AF511948	Hepatitis C virus isolate XF222 polyprotein-like gene, complete sequence.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.09E+04	59.09	381	394
280937	KM504122	Hepatitis C virus isolate QC287, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	2.33E+02	68.42	398	411
105599	EF424625	Hepatitis C virus subtype 6q isolate QC99, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	16	25	1.13E+01	68.18	371	385
2001	HPCHCPO	Hepatitis C virus genomic RNA for HCV polyprotein, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	18	27	1.89E-01	94.74	396	414
6331	AB031663	Hepatitis C virus (isolate VAT96) genomic RNA, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	2.17E+03	52.63	18	27	1.76E+02	59.09	373	385
2005	HPCFG	Hepatitis C virus (isolate Tr Kj) genomic RNA, complete genome.	FOR_HCV-3a(+)25	REV_HCV-3a(-)371	3.52E+01	94.12	25	41	2.75E+03	50	373	383
280927	KM504112	Hepatitis C virus isolate QC112, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	1.89E-01	94.74	393	411
236189	KM252779	Hepatitis C virus isolate TV280 polyprotein gene, complete cds.	FOR_HCV-3a(+)7	REV_HCV-3a(-)371	8.58E+03	47.37	2121	2129	1.09E+04	45.45	4116	4125
77278	EU246930	Hepatitis C virus strain D9 polyprotein gene, complete cds.	FOR_HCV-3a(+)25	REV_HCV-3a(-)394	5.50E+02	82.35	1	15	2.33E+02	68.42	376	389
280926	KM504111	Hepatitis C virus isolate QC81, complete genome.	FOR_HCV-3a(+)7	REV_HCV-3a(-)394	2.17E+03	52.63	16	25	1.89E-01	94.74	393	411
